EmpID,Subject_team,Name,Grade_team
7502,Computing,Rose,12
7503,Art,Joy,12
7504,Geography,Rhett,12
7505,Reading,Vince,3
7506,Spanish,Kate,8
7507,General Science,Neil,3
7508,Reading,Cale,3
7509,Physics,Kurt,10
7510,General Science,Eve,10
7511,Physics,Kate,5
7512,Computing,Madge,4
7513,French,Kurt,9
7514,History,Rhett,11
7515,Reading,Cale,12
7516,General Science,Chase,4
7517,Art,Chad,8
7518,Writing,Dawn,5
7519,Spanish,Joy,4
7520,Chemisty,Cole,5
7521,General Science,Kate,7
7522,Spanish,Neil,3
7523,Computing,Kurt,5
7524,P.E.,Liv,7
7525,Algebra,Kent,9
7526,Computing,Ann,3
7527,P.E.,Claire,12
7528,History,Ross,9
7529,Geography,Drake,6
7530,Spanish,Chase,6
7531,Physics,Chad,2
7532,Computing,Jake,11
7533,History,Clark,10
7534,History,Grace,9
7535,Chemisty,Gwen,12
7536,Spanish,Max,12
7537,Geography,Clark,10
7538,Art,Blaire,1
7539,Art,Brock,12
7540,Writing,Vince,12
7541,Writing,Cade,10
7542,History,Vince,10
7543,P.E.,Drake,3
7544,Physics,Elle,3
7545,Geography,Neil,9
7546,Physics,Rhett,5
7547,Spanish,Joy,2
7548,Reading,Jean,1
7549,Algebra,Liv,11
7550,Spanish,Tess,1
7551,Spanish,Ross,11
7552,French,Joy,9
7553,Computing,Beth,6
7554,Art,Kim,3
7555,Chemisty,Ann,11
7556,Chemisty,Luke,6
7557,Writing,Kurt,10
7558,General Science,Todd,12
7559,Computing,Tess,4
7560,Chemisty,Ruth,1
7561,Computing,Faye,8
7562,Computing,Holland,8
7563,Art,Gail,12
7564,P.E.,Rhett,12
7565,Geography,Pearl,11
7566,Art,Cole,12
7567,History,Madge,11
7568,Chemisty,Kellon,11
7569,Reading,Drake,1
7570,Art,Vince,6
7571,Reading,Madge,1
7572,Geography,Joy,10
7573,Chemisty,Cade,7
7574,Reading,Chad,3
7575,P.E.,Kandy,9
7576,P.E.,Ross,3
7577,Chemisty,Rhett,2
7578,Chemisty,Ross,12
7579,Algebra,Dawn,10
7580,Geography,Vincent,6
7581,Algebra,Cade,5
7582,History,Vincent,1
7583,Art,Claire,10
7584,P.E.,Faye,4
7585,General Science,Beth,7
7586,P.E.,Cole,8
7587,French,Brock,8
7588,Physics,Kim,4
7589,Chemisty,Rhett,4
7590,P.E.,Gail,7
7591,Geography,Kandy,11
7592,Geography,Rhett,4
7593,Chemisty,Brock,12
7594,Spanish,Drake,10
7595,Art,Madge,11
7596,Computing,Dee,4
7597,General Science,Kurt,11
7598,P.E.,Kent,5
7599,Geography,Brock,9
7600,P.E.,Madge,8
7601,Geography,Todd,12
7602,Algebra,Chase,11
7603,French,Gail,8
7604,P.E.,Gwen,11
7605,P.E.,Grace,2
7606,Art,Blaire,8
7607,General Science,Trent,2
7608,Spanish,Kellon,6
7609,French,Drake,3
7610,Geography,Vincent,6
7611,Reading,Yancy,3
7612,Chemisty,Clark,12
7613,Spanish,Rhett,11
7614,Physics,Cale,12
7615,History,Clark,10
7616,History,Ruth,10
7617,Spanish,Chase,11
7618,Spanish,Drake,1
7619,Spanish,Chase,5
7620,Computing,Joy,10
7621,French,Rose,12
7622,Chemisty,Ross,8
7623,Art,Paige,1
7624,Writing,Kandy,3
7625,P.E.,Gail,5
7626,Reading,Todd,7
7627,Computing,Beth,10
7628,Physics,Rhett,10
7629,Chemisty,Ross,5
7630,Spanish,Pearl,7
7631,Spanish,Grant,7
7632,Chemisty,Gail,3
7633,French,Cade,10
7634,Chemisty,Clark,7
7635,Chemisty,Jack,1
7636,Algebra,Cale,5
7637,P.E.,Drake,10
7638,Geography,Neil,2
7639,Art,Ann,7
7640,Computing,Claire,12
7641,Chemisty,Gwen,12
7642,Physics,Cole,12
7643,Spanish,Faye,9
7644,Reading,Neil,6
7645,Geography,Kent,2
7646,Writing,Ross,3
7647,Algebra,Pearl,8
7648,Physics,Kellon,6
7649,Computing,Rose,7
7650,Reading,Gwen,12
7651,Writing,Trent,8
7652,Writing,Blaire,9
7653,Physics,Kellon,10
7654,Spanish,Paige,10
7655,P.E.,Rose,2
7656,Geography,Eve,3
7657,Computing,Cade,6
7658,Writing,Jake,12
7659,Art,Gail,5
7660,Reading,Jake,4
7661,Writing,Chad,12
7662,General Science,Heath,7
7663,History,Jane,7
7664,French,Trent,3
7665,Reading,Jane,12
7666,Art,Chad,10
7667,Reading,Eve,10
7668,Computing,Beth,2
7669,History,Beth,9
7670,Spanish,Beth,1
7671,Spanish,Drake,4
7672,Geography,Jake,8
7673,Reading,Ross,10
7674,Spanish,Rose,2
7675,History,Neil,11
7676,Physics,Blake,2
7677,Computing,Dawn,5
7678,Spanish,Todd,4
7679,Art,Kate,10
7680,Computing,Jean,5
7681,Algebra,Cale,1
7682,General Science,Beth,10
7683,P.E.,Chad,10
7684,Reading,Dee,3
7685,General Science,Claire,12
7686,Writing,Faye,1
7687,Art,Faye,3
7688,Chemisty,Jean,5
7689,Reading,Chase,4
7690,Chemisty,Elle,12
7691,P.E.,Rose,2
7692,Chemisty,Blake,10
7693,Algebra,Jake,11
7694,Art,Gail,1
7695,Algebra,Kim,3
7696,Chemisty,Faye,5
7697,Algebra,Kent,12
7698,Algebra,Luke,9
7699,Art,Rose,5
7700,Algebra,Luke,2
7701,Reading,Max,10
7702,Writing,Chad,11
7703,French,Dee,7
7704,Writing,Holland,11
7705,French,Grace,3
7706,Algebra,Todd,1
7707,Algebra,Claire,8
7708,P.E.,Heath,4
7709,Art,Grace,3
7710,Computing,Kate,9
7711,Algebra,Eve,4
7712,Algebra,Trent,6
7713,Chemisty,Clark,12
7714,Geography,Blake,3
7715,Spanish,Trent,12
7716,Writing,Kurt,12
7717,Art,Todd,11
7718,Art,Max,11
7719,Physics,Luke,9
7720,Writing,Rhett,3
7721,Physics,Claire,2
7722,Chemisty,Jake,11
7723,Reading,Drake,1
7724,Reading,Gwen,6
7725,P.E.,Vince,10
7726,Art,Rose,11
7727,Reading,Jean,12
7728,Algebra,Gail,7
7729,French,Jane,8
7730,Algebra,Kandy,11
7731,History,Eve,6
7732,Writing,Jean,4
7733,History,Todd,9
7734,Spanish,Faye,6
7735,Art,Gwen,7
7736,Computing,Liv,7
7737,P.E.,Claire,8
7738,Physics,Grant,12
7739,Physics,Vince,6
7740,Reading,Yancy,11
7741,Geography,Gail,4
7742,Geography,Ruth,3
7743,Writing,Vince,9
7744,French,Brock,1
7745,Geography,Claire,11
7746,Chemisty,Trent,8
7747,Chemisty,Kate,9
7748,Writing,Rhett,8
7749,French,Ruth,7
7750,Writing,Clark,10
7751,History,Joy,7
7752,General Science,Blake,10
7753,History,Liv,11
7754,Chemisty,Jean,4
7755,Writing,Kandy,5
7756,Physics,Kent,2
7757,P.E.,Joy,12
7758,French,Kent,6
7759,Geography,Cale,4
7760,French,Max,7
7761,History,Ruth,10
7762,French,Kurt,2
7763,Algebra,Holland,4
7764,Reading,Chase,7
7765,Algebra,Blaire,12
7766,Computing,Joy,11
7767,Computing,Neil,4
7768,Computing,Paige,10
7769,Art,Jake,1
7770,Computing,Ross,11
7771,Algebra,Yancy,12
7772,Geography,Jane,5
7773,Geography,Claire,3
7774,Reading,Claire,5
7775,Chemisty,Kate,6
7776,Physics,Kellon,1
7777,Physics,Jean,7
7778,French,Madge,6
7779,Spanish,Luke,5
7780,Geography,Kellon,9
7781,Reading,Clark,5
7782,Geography,Chad,11
7783,P.E.,Eve,7
7784,Art,Chase,1
7785,History,Drake,10
7786,History,Ross,5
7787,History,Kim,7
7788,Algebra,Chad,8
7789,General Science,Ross,3
7790,French,Clark,7
7791,History,Eve,8
7792,Spanish,Rose,10
7793,General Science,Kent,7
7794,General Science,Joy,5
7795,Spanish,Blaire,8
7796,Art,Brock,7
7797,Spanish,Max,12
7798,General Science,Gail,11
7799,Art,Liv,11
7800,Reading,Chase,1
7801,Writing,Jean,4
7802,Spanish,Neil,11
7803,French,Grace,9
7804,General Science,Tess,4
7805,Chemisty,Kurt,9
7806,History,Vince,10
7807,Art,Vince,10
7808,Reading,Madge,1
7809,Algebra,Kim,4
7810,General Science,Brock,9
7811,French,Madge,8
7812,General Science,Cade,11
7813,History,Eve,11
7814,Writing,Blaire,10
7815,Chemisty,Trent,9
7816,Computing,Kellon,4
7817,Art,Paige,4
7818,History,Heath,2
7819,Writing,Gwen,7
7820,Chemisty,Yancy,7
7821,French,Gwen,5
7822,Computing,Blaire,7
7823,P.E.,Neil,8
7824,Reading,Ann,9
7825,Art,Todd,2
7826,Writing,Jean,4
7827,P.E.,Kim,8
7828,Chemisty,Trent,9
7829,Computing,Chad,6
7830,Chemisty,Jack,2
7831,Physics,Kate,7
7832,Algebra,Paige,9
7833,History,Pearl,12
7834,History,Jack,12
7835,Chemisty,Grace,5
7836,Geography,Yancy,4
7837,Reading,Luke,9
7838,Spanish,Pearl,6
7839,Spanish,Yancy,8
7840,Physics,Ross,11
7841,History,Todd,7
7842,History,Joy,10
7843,Physics,Pearl,9
7844,Physics,Cale,7
7845,Chemisty,Beth,4
7846,Art,Yancy,1
7847,History,Luke,5
7848,Writing,Neil,11
7849,Art,Vincent,5
7850,P.E.,Liv,5
7851,Physics,Dawn,6
7852,History,Kim,9
7853,Spanish,Dee,5
7854,Computing,Pearl,10
7855,Algebra,Pearl,12
7856,Art,Jack,3
7857,Geography,Ann,3
7858,Algebra,Elle,5
7859,French,Max,3
7860,Physics,Cole,10
7861,French,Ann,4
7862,P.E.,Trent,3
7863,Physics,Drake,4
7864,Geography,Pearl,10
7865,Reading,Neil,12
7866,Algebra,Kim,9
7867,Spanish,Dee,8
7868,General Science,Gwen,8
7869,Art,Heath,7
7870,Reading,Max,1
7871,Reading,Gail,6
7872,P.E.,Cade,1
7873,General Science,Cade,12
7874,Computing,Gail,10
7875,Spanish,Luke,10
7876,Art,Liv,1
7877,Computing,Clark,6
7878,Computing,Dawn,3
7879,Spanish,Drake,2
7880,Physics,Kellon,3
7881,Art,Elle,7
7882,Physics,Madge,7
7883,Chemisty,Liv,9
7884,Spanish,Trent,11
7885,Art,Jake,6
7886,Writing,Drake,3
7887,Art,Ross,1
7888,French,Ann,11
7889,Reading,Madge,10
7890,P.E.,Kate,7
7891,Writing,Vince,1
7892,Geography,Heath,6
7893,History,Jane,11
7894,Computing,Vince,11
7895,History,Jake,11
7896,Computing,Liv,12
7897,Computing,Joy,5
7898,French,Ruth,3
7899,Writing,Liv,2
7900,Chemisty,Rose,9
7901,Art,Trent,7
7902,Chemisty,Brock,7
7903,History,Kate,7
7904,Chemisty,Jane,1
7905,Chemisty,Paige,4
7906,Geography,Vince,10
7907,Chemisty,Claire,2
7908,Geography,Joy,12
7909,Writing,Grant,12
7910,Writing,Blake,4
7911,Algebra,Jean,7
7912,Computing,Blake,10
7913,Chemisty,Dee,10
7914,Chemisty,Dee,6
7915,Spanish,Kellon,2
7916,History,Eve,9
7917,Writing,Joy,1
7918,Spanish,Vince,3
7919,Reading,Chase,6
7920,General Science,Clark,4
7921,General Science,Neil,12
7922,Physics,Beth,8
7923,Art,Madge,1
7924,P.E.,Pearl,3
7925,Spanish,Blake,12
7926,Geography,Eve,5
7927,Reading,Grant,11
7928,Physics,Kate,5
7929,Reading,Cade,10
7930,French,Kent,4
7931,Computing,Jane,8
7932,Reading,Holland,9
7933,Algebra,Joy,2
7934,Writing,Ruth,3
7935,Algebra,Ann,7
7936,Spanish,Luke,12
7937,French,Kellon,11
7938,History,Paige,11
7939,Spanish,Joy,12
7940,Geography,Faye,12
7941,Algebra,Chad,1
7942,P.E.,Rhett,5
7943,Computing,Cale,12
7944,Algebra,Cade,3
7945,French,Kurt,8
7946,Writing,Brock,4
7947,French,Rhett,8
7948,French,Dee,6
7949,Algebra,Jane,10
7950,Computing,Tess,8
7951,Reading,Joy,3
7952,P.E.,Kellon,5
7953,Spanish,Madge,9
7954,Reading,Rose,8
7955,P.E.,Todd,7
7956,Spanish,Jane,7
7957,Writing,Vince,3
7958,Reading,Blake,9
7959,Art,Jack,4
7960,Geography,Blaire,4
7961,Chemisty,Blaire,9
7962,French,Cole,9
7963,P.E.,Kandy,8
7964,Geography,Cole,7
7965,Writing,Joy,12
7966,Geography,Eve,3
7967,French,Clark,5
7968,History,Ruth,6
7969,Computing,Joy,8
7970,Geography,Cale,3
7971,Writing,Trent,5
7972,P.E.,Heath,6
7973,Algebra,Rose,7
7974,Writing,Neil,8
7975,Reading,Chad,5
7976,Geography,Gail,11
7977,P.E.,Gail,4
7978,French,Jake,5
7979,General Science,Joy,3
7980,French,Rose,9
7981,Spanish,Chad,12
7982,Art,Holland,5
7983,Physics,Beth,7
7984,Computing,Kurt,1
7985,Writing,Drake,7
7986,Art,Elle,12
7987,Reading,Tess,11
7988,Algebra,Paige,8
7989,History,Cale,2
7990,History,Jean,10
7991,Writing,Luke,1
7992,History,Blake,7
7993,Computing,Ann,12
7994,French,Eve,1
7995,Spanish,Blake,2
7996,Geography,Clark,10
7997,History,Joy,9
7998,Writing,Yancy,1
7999,Spanish,Kandy,7
8000,Computing,Kim,12
8001,Computing,Claire,9
8002,Reading,Joy,4
8003,History,Ruth,5
8004,Spanish,Tess,6
8005,Reading,Jane,10
8006,Art,Kate,2
8007,Spanish,Yancy,11
8008,Physics,Paige,1
8009,General Science,Kim,1
8010,History,Pearl,12
8011,Chemisty,Max,2
8012,French,Kent,1
8013,General Science,Elle,9
8014,Art,Vincent,7
8015,Writing,Dee,8
8016,Computing,Vince,5
8017,Geography,Claire,1
8018,Geography,Max,2
8019,Computing,Claire,11
8020,French,Gwen,6
8021,Chemisty,Trent,12
8022,Algebra,Dawn,5
8023,General Science,Ross,3
8024,Geography,Rose,7
8025,History,Clark,11
8026,Reading,Jane,10
8027,French,Chase,2
8028,Geography,Holland,6
8029,Physics,Max,9
8030,Reading,Grant,9
8031,History,Ann,2
8032,Spanish,Rose,1
8033,P.E.,Pearl,4
8034,Spanish,Clark,1
8035,Computing,Kurt,10
8036,P.E.,Jack,3
8037,Writing,Brock,9
8038,French,Kandy,1
8039,Geography,Jake,6
8040,Algebra,Cole,6
8041,General Science,Faye,9
8042,P.E.,Clark,11
8043,French,Heath,10
8044,Algebra,Jake,10
8045,Geography,Grant,7
8046,Art,Dawn,8
8047,Computing,Elle,8
8048,Computing,Faye,9
8049,French,Cole,2
8050,Computing,Faye,12
8051,History,Kurt,12
8052,Chemisty,Gail,6
8053,General Science,Claire,11
8054,French,Madge,7
8055,Physics,Liv,11
8056,Algebra,Rhett,10
8057,P.E.,Neil,8
8058,Physics,Chad,8
8059,Art,Trent,9
8060,Algebra,Clark,8
8061,Reading,Kate,1
8062,Spanish,Cale,2
8063,Physics,Grace,3
8064,Computing,Grant,12
8065,General Science,Jake,3
8066,Computing,Grace,5
8067,Geography,Tess,10
8068,French,Grant,3
8069,P.E.,Liv,12
8070,History,Elle,9
8071,Spanish,Eve,4
8072,History,Rhett,3
8073,Art,Kurt,7
8074,History,Cade,5
8075,General Science,Kent,9
8076,Reading,Grant,7
8077,Geography,Vincent,9
8078,General Science,Ross,7
8079,Art,Claire,6
8080,Art,Ann,9
8081,Physics,Claire,1
8082,Spanish,Clark,1
8083,History,Vincent,1
8084,History,Dee,8
8085,Reading,Liv,7
8086,Art,Cade,3
8087,P.E.,Paige,9
8088,Reading,Chad,5
8089,Writing,Grant,4
8090,P.E.,Liv,7
8091,Geography,Madge,4
8092,P.E.,Ann,6
8093,French,Rose,9
8094,Spanish,Neil,11
8095,Physics,Ruth,4
8096,Geography,Grant,8
8097,Reading,Luke,4
8098,History,Yancy,2
8099,P.E.,Tess,1
8100,Writing,Clark,3
8101,General Science,Kent,4
8102,Chemisty,Max,3
8103,Physics,Kim,5
8104,General Science,Faye,11
8105,Chemisty,Kellon,4
8106,Geography,Luke,10
8107,Art,Luke,12
8108,Geography,Cale,4
8109,Algebra,Jean,3
8110,Spanish,Clark,12
8111,History,Luke,5
8112,Spanish,Ruth,8
8113,Physics,Dee,1
8114,Chemisty,Cade,10
8115,Geography,Kandy,9
8116,History,Dee,11
8117,Algebra,Elle,9
8118,Chemisty,Brock,3
8119,Physics,Luke,6
8120,Reading,Tess,5
8121,Algebra,Luke,7
8122,Computing,Clark,5
8123,Physics,Chad,3
8124,Reading,Cole,2
8125,French,Gwen,3
8126,Geography,Kate,10
8127,Spanish,Drake,1
8128,History,Grace,5
8129,General Science,Elle,7
8130,French,Jean,9
8131,P.E.,Jane,12
8132,Physics,Chase,7
8133,General Science,Beth,8
8134,Chemisty,Jane,11
8135,P.E.,Cade,4
8136,French,Rose,12
8137,Writing,Liv,4
8138,Chemisty,Clark,6
8139,Physics,Paige,7
8140,Art,Liv,2
8141,History,Ann,5
8142,French,Joy,8
8143,Spanish,Jane,12
8144,Reading,Dawn,8
8145,Art,Drake,4
8146,Algebra,Yancy,6
8147,General Science,Vince,7
8148,Chemisty,Joy,1
8149,Writing,Ruth,8
8150,History,Holland,6
8151,Geography,Todd,12
8152,Reading,Kellon,6
8153,Reading,Blaire,10
8154,Physics,Rhett,8
8155,Spanish,Gwen,2
8156,Computing,Jack,8
8157,History,Blake,1
8158,Algebra,Clark,12
8159,Geography,Heath,1
8160,Computing,Neil,6
8161,Spanish,Todd,5
8162,Geography,Chase,8
8163,Art,Jane,2
8164,General Science,Heath,8
8165,Algebra,Eve,3
8166,Reading,Grant,6
8167,Art,Holland,5
8168,French,Cole,10
8169,Art,Madge,4
8170,French,Ruth,12
8171,Chemisty,Rhett,5
8172,Spanish,Ross,8
8173,History,Rhett,6
8174,Physics,Yancy,6
8175,Physics,Grace,3
8176,Art,Ann,3
8177,P.E.,Chad,9
8178,Chemisty,Brock,12
8179,Spanish,Drake,10
8180,Writing,Faye,12
8181,Spanish,Beth,3
8182,History,Kent,11
8183,Writing,Cade,3
8184,General Science,Brock,11
8185,Chemisty,Tess,10
8186,French,Kandy,2
8187,Algebra,Cale,12
8188,History,Grace,3
8189,Reading,Ann,11
8190,P.E.,Jake,5
8191,History,Neil,6
8192,Reading,Grace,6
8193,P.E.,Jean,10
8194,Spanish,Drake,7
8195,P.E.,Cole,10
8196,Art,Beth,1
8197,Spanish,Tess,6
8198,Computing,Trent,1
8199,P.E.,Kandy,9
8200,Spanish,Kim,7
8201,History,Jake,1
8202,Writing,Liv,5
8203,History,Neil,2
8204,Art,Todd,3
8205,Art,Jack,3
8206,Geography,Ann,8
8207,History,Elle,11
8208,Spanish,Todd,11
8209,Spanish,Dee,12
8210,Art,Jean,9
8211,History,Dee,11
8212,P.E.,Brock,11
8213,Reading,Eve,7
8214,Reading,Brock,10
8215,Reading,Brock,11
8216,Spanish,Vince,12
8217,Art,Dawn,2
8218,Spanish,Beth,1
8219,P.E.,Jake,2
8220,French,Chase,11
8221,Geography,Rose,9
8222,Art,Todd,11
8223,Algebra,Chad,9
8224,French,Chad,4
8225,Writing,Tess,12
8226,Chemisty,Max,10
8227,French,Yancy,5
8228,Geography,Faye,10
8229,Spanish,Kellon,7
8230,Computing,Clark,9
8231,Writing,Todd,12
8232,Physics,Jean,6
8233,Reading,Joy,8
8234,Geography,Kate,12
8235,Spanish,Kate,12
8236,Spanish,Trent,3
8237,Reading,Trent,11
8238,Reading,Cale,5
8239,Spanish,Max,6
8240,Geography,Kim,4
8241,Algebra,Claire,1
8242,Geography,Gwen,5
8243,Reading,Holland,8
8244,Spanish,Faye,5
8245,P.E.,Elle,6
8246,Writing,Gail,11
8247,Writing,Madge,3
8248,P.E.,Ann,2
8249,Computing,Kurt,4
8250,Art,Jake,5
8251,Algebra,Blake,8
8252,Computing,Kent,2
8253,Reading,Chase,9
8254,Algebra,Claire,4
8255,Physics,Jean,3
8256,Algebra,Madge,11
8257,Geography,Yancy,3
8258,French,Heath,11
8259,Geography,Dee,9
8260,History,Kent,10
8261,Algebra,Yancy,10
8262,Art,Rhett,11
8263,Physics,Joy,4
8264,Geography,Neil,10
8265,History,Vincent,12
8266,Writing,Liv,5
8267,Chemisty,Gail,1
8268,Reading,Grace,3
8269,History,Jean,3
8270,General Science,Clark,1
8271,P.E.,Beth,5
8272,History,Todd,5
8273,Computing,Kurt,3
8274,French,Rhett,11
8275,Chemisty,Elle,6
8276,Physics,Cole,8
8277,Writing,Dawn,10
8278,Reading,Todd,7
8279,Physics,Cale,6
8280,Physics,Tess,1
8281,General Science,Kent,8
8282,History,Madge,2
8283,Art,Ann,9
8284,P.E.,Luke,11
8285,Algebra,Blaire,4
8286,French,Ross,2
8287,Art,Brock,5
8288,Spanish,Jack,8
8289,French,Rhett,3
8290,Writing,Heath,8
8291,Computing,Neil,8
8292,Algebra,Cale,4
8293,General Science,Blake,1
8294,Physics,Cale,5
8295,P.E.,Eve,6
8296,General Science,Faye,5
8297,Physics,Dawn,1
8298,Art,Chad,7
8299,Computing,Rose,1
8300,Chemisty,Trent,6
8301,Physics,Trent,3
8302,Writing,Kellon,9
8303,History,Faye,9
8304,History,Madge,2
8305,Physics,Pearl,3
8306,Physics,Yancy,9
8307,Physics,Todd,10
8308,Reading,Jane,11
8309,Reading,Blake,3
8310,Chemisty,Yancy,5
8311,Geography,Gail,2
8312,Writing,Kandy,12
8313,General Science,Max,3
8314,Algebra,Neil,12
8315,Geography,Vincent,10
8316,Spanish,Joy,1
8317,General Science,Chad,12
8318,French,Jack,6
8319,Writing,Cale,2
8320,Computing,Grace,12
8321,Chemisty,Chase,1
8322,Geography,Blaire,6
8323,French,Cole,9
8324,Spanish,Dawn,1
8325,Algebra,Tess,7
8326,Art,Gwen,8
8327,Spanish,Madge,5
8328,Physics,Blake,11
8329,History,Dawn,4
8330,Writing,Liv,8
8331,P.E.,Ross,6
8332,Spanish,Vincent,9
8333,Chemisty,Beth,10
8334,P.E.,Kellon,3
8335,Algebra,Blaire,8
8336,Geography,Ann,4
8337,P.E.,Madge,6
8338,P.E.,Paige,7
8339,Chemisty,Neil,7
8340,French,Grace,2
8341,Reading,Chad,2
8342,P.E.,Rose,9
8343,General Science,Jake,4
8344,Physics,Kim,12
8345,Physics,Eve,5
8346,General Science,Trent,9
8347,History,Heath,9
8348,Art,Rose,2
8349,Spanish,Kandy,3
8350,Reading,Joy,10
8351,Chemisty,Jack,6
8352,Spanish,Yancy,9
8353,History,Vince,5
8354,Physics,Rhett,10
8355,P.E.,Eve,8
8356,Reading,Rose,12
8357,Reading,Kellon,8
8358,Physics,Yancy,1
8359,Writing,Yancy,1
8360,History,Kim,8
8361,Algebra,Gwen,7
8362,Geography,Eve,11
8363,Computing,Joy,12
8364,P.E.,Luke,7
8365,French,Drake,1
8366,History,Pearl,7
8367,Art,Rhett,11
8368,Chemisty,Chad,12
8369,Algebra,Jake,8
8370,P.E.,Cale,2
8371,Art,Drake,11
8372,Geography,Brock,7
8373,Writing,Kandy,3
8374,Art,Rhett,5
8375,Reading,Kellon,8
8376,Writing,Kurt,2
8377,Writing,Eve,10
8378,French,Elle,9
8379,Spanish,Vincent,5
8380,Art,Heath,12
8381,French,Elle,7
8382,P.E.,Rose,3
8383,Physics,Liv,2
8384,Art,Jane,8
8385,Algebra,Rhett,11
8386,Computing,Rose,12
8387,Algebra,Ann,4
8388,General Science,Chad,3
8389,History,Kandy,2
8390,Reading,Paige,9
8391,General Science,Blaire,6
8392,History,Ann,4
8393,General Science,Kim,7
8394,P.E.,Cade,6
8395,French,Holland,6
8396,Geography,Jean,10
8397,French,Eve,2
8398,Reading,Tess,9
8399,Algebra,Kent,12
8400,Writing,Ross,7
8401,History,Dee,9
8402,P.E.,Rose,11
8403,Physics,Cole,2
8404,Physics,Rose,1
8405,Art,Holland,9
8406,Chemisty,Cade,7
8407,P.E.,Jack,1
8408,Spanish,Kurt,7
8409,Reading,Grant,5
8410,Algebra,Todd,8
8411,Physics,Kate,3
8412,Writing,Trent,5
8413,Writing,Jane,12
8414,Computing,Brock,10
8415,General Science,Luke,7
8416,Chemisty,Cade,2
8417,P.E.,Kurt,6
8418,Art,Madge,12
8419,Algebra,Rose,3
8420,Algebra,Madge,9
8421,Computing,Beth,12
8422,Physics,Ruth,11
8423,French,Kim,5
8424,Geography,Kim,12
8425,Geography,Blake,4
8426,Writing,Holland,6
8427,Algebra,Blake,10
8428,Chemisty,Blake,2
8429,General Science,Kim,10
8430,Algebra,Dawn,5
8431,Spanish,Cale,3
8432,Computing,Kellon,1
8433,General Science,Rhett,11
8434,History,Cade,6
8435,French,Kandy,7
8436,French,Luke,6
8437,Geography,Jane,5
8438,Algebra,Kim,12
8439,Computing,Cade,4
8440,Algebra,Faye,12
8441,Reading,Grant,5
8442,Reading,Rose,4
8443,General Science,Blaire,2
8444,Chemisty,Chase,1
8445,Algebra,Kim,9
8446,Computing,Madge,8
8447,History,Blake,12
8448,Physics,Dawn,12
8449,Computing,Blaire,11
8450,Spanish,Paige,3
8451,Physics,Cade,2
8452,Chemisty,Rhett,12
8453,French,Todd,5
8454,Spanish,Kate,5
8455,Chemisty,Cole,2
8456,Reading,Drake,5
8457,P.E.,Kent,6
8458,Writing,Rose,8
8459,Art,Rose,7
8460,Art,Claire,9
8461,Computing,Rose,10
8462,History,Holland,11
8463,Reading,Neil,1
8464,P.E.,Blaire,8
8465,Art,Blaire,9
8466,Geography,Ruth,1
8467,Reading,Gail,8
8468,Computing,Kim,3
8469,Writing,Madge,1
8470,Physics,Jean,12
8471,History,Blaire,9
8472,Reading,Rose,6
8473,Spanish,Paige,1
8474,History,Yancy,11
8475,Chemisty,Kellon,9
8476,History,Pearl,5
8477,Chemisty,Cade,12
8478,History,Chad,8
8479,History,Ann,8
8480,P.E.,Brock,1
8481,Spanish,Pearl,12
8482,General Science,Eve,2
8483,Computing,Madge,2
8484,Algebra,Yancy,9
8485,Physics,Ross,1
8486,Reading,Vincent,2
8487,History,Trent,9
8488,General Science,Dee,8
8489,Physics,Dawn,5
8490,Geography,Neil,6
8491,Algebra,Beth,4
8492,Geography,Cole,3
8493,History,Trent,6
8494,Writing,Max,6
8495,Algebra,Tess,5
8496,Art,Heath,7
8497,General Science,Rhett,6
8498,General Science,Luke,2
8499,History,Trent,11
8500,Reading,Blaire,6
8501,French,Jean,3
8502,Chemisty,Madge,12
8503,Physics,Grant,6
8504,P.E.,Dee,10
8505,Computing,Gwen,4
8506,General Science,Vince,10
8507,Computing,Liv,6
8508,Computing,Cole,9
8509,General Science,Clark,9
8510,Reading,Elle,7
8511,Reading,Paige,6
8512,Art,Ann,6
8513,Spanish,Kandy,4
8514,Computing,Blake,5
8515,Geography,Blaire,3
8516,Reading,Cale,2
8517,Reading,Jean,3
8518,Art,Jane,12
8519,Algebra,Kim,8
8520,Spanish,Dee,6
8521,Art,Tess,4
8522,Physics,Tess,2
8523,French,Blake,9
8524,Chemisty,Vincent,3
8525,Chemisty,Ann,2
8526,Geography,Joy,11
8527,History,Vince,11
8528,French,Vince,10
8529,Geography,Blake,9
8530,Art,Blake,6
8531,General Science,Cade,12
8532,Art,Dee,1
8533,Reading,Rose,4
8534,French,Ruth,10
8535,Geography,Kent,6
8536,Physics,Kurt,3
8537,P.E.,Neil,10
8538,Spanish,Blake,3
8539,Physics,Jake,10
8540,Physics,Faye,2
8541,P.E.,Vince,12
8542,History,Kim,11
8543,P.E.,Cade,9
8544,Writing,Trent,6
8545,French,Paige,1
8546,Art,Jean,5
8547,Computing,Pearl,3
8548,History,Joy,6
8549,French,Todd,7
8550,Art,Faye,9
8551,P.E.,Beth,10
8552,French,Gwen,12
8553,Writing,Cade,5
8554,Reading,Faye,2
8555,French,Cole,4
8556,Computing,Cole,2
8557,Reading,Cale,5
8558,Algebra,Dee,6
8559,Algebra,Cole,6
8560,General Science,Ruth,3
8561,Spanish,Neil,5
8562,Writing,Kent,2
8563,Chemisty,Luke,1
